Date,Open_DJI,High_DJI,Low_DJI,Close_DJI,Volume_DJI,AdjClose_DJI,Return_DJI
2009-03-05,6874.009765999999,6874.009765999999,6544.100098,6594.439941,509770000,6594.439941,-0.04092589551013992
2009-03-06,6595.160156,6755.169922,6469.950195,6626.939941,425170000,6626.939941,0.004928394267106118
2009-03-09,6625.740234000001,6709.609863000001,6516.859863000001,6547.049805,365990000,6547.049805,-0.01205535838731997
2009-03-10,6547.009765999999,6926.490234000001,6546.609863000001,6926.490234000001,640020000,6926.490234000001,0.057955940507772086
2009-03-11,6923.129883,7015.060059,6867.549805,6930.399901999999,524430000,6930.399901999999,0.0005644515285398999
2009-03-12,6932.390137,7184.709961,6872.25,7170.060059,488690000,7170.060059,0.034580999709820315
2009-03-13,7167.350098000001,7242.620117,7105.859863,7223.97998,479010000,7223.97998,0.0075201491418914745
2009-03-16,7225.330078,7392.910156,7206.850098000001,7216.970215,586970000,7216.970215,-0.0009703466813870687
2009-03-17,7218.0,7396.810059,7172.049805,7395.700195,391880000,7395.700195,0.024765237305333754
2009-03-18,7395.700195,7571.640137,7257.27002,7486.580078,584110000,7486.580078,0.01228820539013209
2009-03-19,7489.680176000001,7548.459961,7369.259765999999,7400.799805,559920000,7400.799805,-0.011457871565693112
2009-03-20,7402.310059,7460.930176000001,7257.830078,7278.379883,672950000,7278.379883,-0.01654144487428144
2009-03-23,7279.25,7780.720215,7278.779785,7775.859863,515600000,7775.859863,0.06835037302215508
2009-03-24,7773.470215,7796.569823999999,7646.990234000001,7659.970215,379670000,7659.970215,-0.01490377270704668
2009-03-25,7659.810059,7863.629883,7550.060059,7749.810059,454090000,7749.810059,0.011728484769310654
2009-03-26,7752.359863,7931.330078,7752.279785,7924.560059,397260000,7924.560059,0.022548939737827345
2009-03-27,7922.569823999999,7922.569823999999,7735.950195,7776.180176000001,323650000,7776.180176000001,-0.018724053057239787
2009-03-30,7773.310059,7773.390137,7437.589844,7522.02002,383260000,7522.02002,-0.03268444792269953
2009-03-31,7523.77002,7725.359863,7523.450195,7608.919922,399840000,7608.919922,0.011552734739996184
2009-04-01,7606.129883,7789.0,7483.870117,7761.600098000001,361340000,7761.600098000001,0.020065945964097942
2009-04-02,7763.990234000001,8075.72998,7763.990234000001,7978.080078,442820000,7978.080078,0.027891153533635693
2009-04-03,7980.629883,8019.5,7897.240234000001,8017.589844,308210000,8017.589844,0.00495228997625019
2009-04-06,8016.160156,8016.160156,7862.200195,7975.850098000001,247400000,7975.850098000001,-0.005206021611499079
2009-04-07,7968.919922,7969.080078,7762.080078,7789.560059,276920000,7789.560059,-0.02335676281663246
2009-04-08,7788.680176000001,7887.52002,7750.850098000001,7837.109863,255350000,7837.109863,0.006104299041260974
2009-04-09,7839.890137,8087.279785,7839.890137,8083.379883,462060000,8083.379883,0.03142357633171278
2009-04-13,8082.02002,8113.410156,7963.75,8057.810059,424250000,8057.810059,-0.003163258979548278
2009-04-14,8057.410156,8057.410156,7902.259765999999,7920.180176000001,513010000,7920.180176000001,-0.01708030866851684
2009-04-15,7914.919922,8041.319823999999,7870.47998,8029.620117,413280000,8029.620117,0.013817860019350148
2009-04-16,8029.140137,8168.120117,7962.709961,8125.430176000001,359470000,8125.430176000001,0.011932078679183666
2009-04-17,8125.430176000001,8190.660156,8086.879883,8131.330078,537670000,8131.330078,0.000726103341263773
2009-04-20,8128.939941,8128.939941,7840.450195,7841.72998,453660000,7841.72998,-0.035615341551997415
2009-04-21,7841.72998,7979.200195,7791.950195,7969.560059,424030000,7969.560059,0.016301259967637982
2009-04-22,7964.779785,8044.830078,7868.009765999999,7886.569823999999,387030000,7886.569823999999,-0.01041340229392973
2009-04-23,7886.810059,7979.439941,7804.209961,7957.060059,327240000,7957.060059,0.00893800937201994
2009-04-24,7957.450195,8127.5,7957.450195,8076.290039,402720000,8076.290039,0.014984174948527995
2009-04-27,8073.819823999999,8122.560059,7987.160156,8025.0,282990000,8025.0,-0.0063506930474664935
2009-04-28,8023.560059,8091.660156,7938.97998,8016.950195,274710000,8016.950195,-0.0010030909657320342
2009-04-29,8018.310059,8257.570312,8017.910156,8185.72998,300340000,8185.72998,0.02105286685019747
2009-04-30,8188.509765999999,8307.509766,8136.899901999999,8168.120117,341400000,8168.120117,-0.002151288039432653
2009-05-01,8167.410156,8219.80957,8099.310059,8212.410156,237360000,8212.410156,0.005422305054968657
2009-05-04,8213.599609,8434.860352,8213.599609,8426.740234,354490000,8426.740234,0.026098316319894455
2009-05-05,8425.549805,8458.120117,8362.780273,8410.650391,311490000,8410.650391,-0.0019093792561781786
2009-05-06,8403.480469,8518.570312,8403.0,8512.280273,454480000,8512.280273,0.012083474793905591
2009-05-07,8512.280273,8577.19043,8358.0,8409.849609,476640000,8409.849609,-0.012033281414017605
2009-05-08,8410.730469,8587.549805,8410.730469,8574.650391,428420000,8574.650391,0.019596162792689276
2009-05-11,8569.230469,8569.230469,8410.330078,8418.769531,332630000,8418.769531,-0.018179267129492804
2009-05-12,8419.169922,8517.459961,8365.650391,8469.110352,334840000,8469.110352,0.005979593670385253
2009-05-13,8461.799805,8462.040039,8262.429688,8284.889648,336930000,8284.889648,-0.021752072690432667
2009-05-14,8285.919922,8376.639648,8273.900391,8331.320312,323800000,8331.320312,0.005604258592775357
2009-05-15,8326.219727,8394.959961,8230.169922,8268.639648,308820000,8268.639648,-0.007523497075213603
2009-05-18,8270.150391,8511.879883,8270.150391,8504.080078,288280000,8504.080078,0.028473901394039824
2009-05-19,8502.480469,8538.009766,8463.540039,8474.849609,277710000,8474.849609,-0.0034372288045145805
2009-05-20,8471.820312,8591.929688,8405.469727,8422.040039,468640000,8422.040039,-0.006231328275597914
2009-05-21,8416.070312,8416.150391,8221.009766,8292.129883,302280000,8292.129883,-0.015425022369690011
2009-05-22,8292.209961,8364.139648,8257.169922,8277.320312,244190000,8277.320312,-0.0017859791403366243
2009-05-26,8277.320312,8495.709961,8226.900391,8473.490234,314760000,8473.490234,0.023699689586206274
2009-05-27,8473.650391,8496.589844,8289.349609,8300.019531,285990000,8300.019531,-0.020472166511026013
2009-05-28,8300.5,8434.620117,8246.580078,8403.799805,290730000,8403.799805,0.01250361804720912
2009-05-29,8404.040039,8522.950195,8368.519531,8500.330078,361910000,8500.330078,0.01148650315807953
2009-06-01,8501.530273,8760.700195,8501.290039,8721.44043,354830000,8721.44043,0.026011972472958833
2009-06-02,8721.599609,8787.129883,8693.719727,8740.870117,257560000,8740.870117,0.002227807110069202
2009-06-03,8740.070312,8740.389648,8598.379883,8675.240234,252160000,8675.240234,-0.0075083924279296665
2009-06-04,8675.280273,8751.25,8634.570312,8750.240234,237800000,8750.240234,0.008645293729856673
2009-06-05,8751.75,8839.400391,8700.410156,8763.129883,254970000,8763.129883,0.0014730622994685305
2009-06-08,8759.349609,8823.969727,8633.070312,8764.490234,189630000,8764.490234,0.0001552357454657205
2009-06-09,8764.830078,8803.259766,8725.120117,8763.05957,187930000,8763.05957,-0.0001632341370466639
2009-06-10,8763.660156,8834.929688,8639.950195,8739.019531,219920000,8739.019531,-0.0027433385346711248
2009-06-11,8736.230469,8877.929688,8736.230469,8770.919922,249900000,8770.919922,0.0036503398220864014
2009-06-12,8770.009766,8805.530273,8716.730469,8799.259766,164020000,8799.259766,0.003231114210598962
2009-06-15,8798.5,8798.5,8577.900391,8612.129883,230220000,8612.129883,-0.02126654832069652
2009-06-16,8612.44043,8643.650391,8499.379883,8504.669922,240690000,8504.669922,-0.012477745047961064
2009-06-17,8504.360352,8563.009766,8461.290039,8497.179688,237870000,8497.179688,-0.000880720130080892
2009-06-18,8496.730469,8590.519531,8475.120117,8555.599609,220050000,8555.599609,0.006875213087761622
2009-06-19,8556.959961,8616.589844,8496.730469,8539.730469,528710000,8539.730469,-0.0018548249947679674
2009-06-22,8538.519531,8538.830078,8334.549805,8339.009766,291240000,8339.009766,-0.02350433701960919
2009-06-23,8340.44043,8370.900391,8286.410156,8322.910156,237150000,8322.910156,-0.0019306381035361087
2009-06-24,8323.509766,8428.410156,8259.879883,8299.860352,189430000,8299.860352,-0.002769440444263749
2009-06-25,8299.25,8490.459961,8259.429688,8472.400391,222540000,8472.400391,0.02078830627052941
2009-06-26,8468.540039,8468.769531,8401.360352,8438.389648,307640000,8438.389648,-0.0040142983606071825
2009-06-29,8440.129883,8533.230469,8429.089844,8529.379883,216480000,8529.379883,0.010782890906390508
2009-06-30,8528.929688,8560.44043,8393.950195,8447.0,233340000,8447.0,-0.009658367211922592
2009-07-01,8447.530273,8580.469727,8447.530273,8504.05957,184600000,8504.05957,0.006755010062744038
2009-07-02,8503.0,8503.230469,8280.740234,8280.740234,157800000,8280.740234,-0.02626032122209121
2009-07-06,8280.740234,8327.969727,8205.990234,8324.870117,206900000,8324.870117,0.0053292195809748755
2009-07-07,8324.950195,8326.30957,8154.379883,8163.600098000001,210880000,8163.600098000001,-0.01937207628869475
2009-07-08,8163.600098000001,8219.519531,8087.189941,8178.410156,325250000,8178.410156,0.0018141577027550593
2009-07-09,8179.009765999999,8228.669922,8145.310059,8183.169922,192660000,8183.169922,0.0005819915985147972
2009-07-10,8182.490234000001,8183.850098000001,8093.310059,8146.52002,174260000,8146.52002,-0.00447869252983113
2009-07-13,8146.52002,8331.679688,8130.419922,8331.679688,253520000,8331.679688,0.02272868262097516
2009-07-14,8331.370117,8361.230469,8285.200195,8359.490234,189170000,8359.490234,0.003337927889865533
2009-07-15,8363.950195,8628.230469,8363.950195,8616.209961,305000000,8616.209961,0.030709973911550392
2009-07-16,8612.660156,8739.549805,8584.400391,8711.820312,216580000,8711.820312,0.011096566986269485
2009-07-17,8711.889648,8754.290039,8674.410156,8743.94043,301410000,8743.94043,0.003686958276189145
2009-07-20,8746.049805,8854.799805,8745.900391,8848.150391,213730000,8848.150391,0.011917963283745614
2009-07-21,8848.150391,8927.129883,8811.269531,8915.94043,218910000,8915.94043,0.00766149262889515
2009-07-22,8912.389648,8949.799805,8860.320312,8881.259766,199010000,8881.259766,-0.0038897370694973565
2009-07-23,8882.30957,9096.719727,8866.44043,9069.290039,274760000,9069.290039,0.021171576775609546
2009-07-24,9066.110352,9100.879883,9007.389648,9093.240234,214310000,9093.240234,0.0026408015287866515
2009-07-27,9093.089844,9123.400391,9034.519531,9108.509766,176830000,9108.509766,0.00167921792530068
2009-07-28,9106.919922,9124.910156,9007.469727,9096.719727,198270000,9096.719727,-0.0012943982388874398
2009-07-29,9092.339844,9094.830078,9014.19043,9070.719727,190510000,9070.719727,-0.002858173141558895
2009-07-30,9072.839844,9246.429688,9072.610352,9154.459961,232410000,9154.459961,0.009231928283567115
2009-07-31,9154.610352,9218.769531,9133.450195,9171.610352,265570000,9171.610352,0.001873446502913767
2009-08-03,9173.650391,9298.429688,9173.650391,9286.55957,221690000,9286.55957,0.012533155420730857
2009-08-04,9285.049805,9321.099609,9250.740234,9320.19043,195990000,9320.19043,0.003621455259776196
2009-08-05,9315.360352,9318.080078,9206.450195,9280.969727,236610000,9280.969727,-0.004208143953127408
2009-08-06,9277.19043,9325.110352,9208.799805,9256.259766,244450000,9256.259766,-0.0026624330998640255
2009-08-07,9258.450195,9437.709961,9258.450195,9370.070312,216600000,9370.070312,0.01229552204423312
2009-08-10,9368.410156,9371.959961,9290.339844,9337.950195,161370000,9337.950195,-0.0034279483430198487
2009-08-11,9334.330078,9334.330078,9216.879883,9241.450195,171380000,9241.450195,-0.010334173773133948
2009-08-12,9236.05957,9424.110352,9221.019531,9361.610352,197420000,9361.610352,0.013002305316216711
2009-08-13,9362.290039,9406.5,9305.30957,9398.19043,145620000,9398.19043,0.00390745572872353
2009-08-14,9398.040039,9401.969727,9232.830078,9321.400391,172780000,9321.400391,-0.00817072601070945
2009-08-17,9313.849609,9313.849609,9116.519531,9135.339844,207100000,9135.339844,-0.019960578796684225
2009-08-18,9134.360352,9233.509766,9134.360352,9217.94043,158530000,9217.94043,0.009041873363282882
2009-08-19,9208.679688,9313.089844,9131.94043,9279.160156,176910000,9279.160156,0.006641367067285353
2009-08-20,9278.549805,9363.950195,9267.969727,9350.049805,151740000,9350.049805,0.007639662190135121
2009-08-21,9347.860352,9519.110352,9347.25,9505.959961,293530000,9505.959961,0.01667479417239326
2009-08-24,9506.179688,9587.730469,9486.230469,9509.280273,190590000,9509.280273,0.0003492873958677034
2009-08-25,9509.209961,9620.0,9508.980469,9539.290039,173890000,9539.290039,0.003155839888872247
2009-08-26,9538.610352,9582.969727,9485.780273,9543.519531,154660000,9543.519531,0.00044337597270960316
2009-08-27,9541.629883,9609.719727,9459.400391,9580.629883,163980000,9580.629883,0.0038885394302861087
2009-08-28,9582.740234,9630.200195,9495.980469,9544.200195,205770000,9544.200195,-0.003802431410552809
2009-08-31,9542.910156,9543.05957,9436.129883,9496.280273,201600000,9496.280273,-0.005020842084295651
2009-09-01,9492.320312,9557.950195,9292.080078,9310.599609,267680000,9310.599609,-0.019552989029602452
2009-09-02,9306.209961,9330.929688,9262.299805,9280.669922,175200000,9280.669922,-0.0032145821168242383
2009-09-03,9282.030273,9350.269531,9252.929688,9344.610352,168750000,9344.610352,0.006889635181230647
2009-09-04,9345.360352,9445.719727,9321.629883,9441.269531,152400000,9441.269531,0.01034384263858712
2009-09-08,9440.129883,9511.019531,9439.980469,9497.339844,202370000,9497.339844,0.005938853118841347
2009-09-09,9496.589844,9577.219727,9476.179688,9547.219727,190820000,9547.219727,0.005251984641942764
2009-09-10,9546.540039,9633.0,9508.219727,9627.480469,234130000,9627.480469,0.008406713608257954
2009-09-11,9625.44043,9649.849609,9571.55957,9605.410156,196760000,9605.410156,-0.0022924287482135597
2009-09-14,9598.080078,9631.110352,9535.959961,9626.799805,196480000,9626.799805,0.0022268334878587925
2009-09-15,9626.419922,9713.709961,9580.929688,9683.410156,224030000,9683.410156,0.005880495299237065
2009-09-16,9683.709961,9799.719727,9679.179688,9791.709961,241270000,9791.709961,0.0111840563660206
2009-09-17,9789.820312,9854.580078,9749.459961,9783.919922,225470000,9783.919922,-0.0007955749333904416
2009-09-18,9784.75,9847.709961,9784.679688,9820.200195,424930000,9820.200195,0.003708153101132927
2009-09-21,9818.610352,9818.69043,9725.879883,9778.860352,172830000,9778.860352,-0.004209674159295407
2009-09-22,9779.610352,9843.400391,9771.910156,9829.870117,194620000,9829.870117,0.005216330243387413
2009-09-23,9830.629883,9917.990234,9740.839844,9748.549805,233330000,9748.549805,-0.008272775838549795
2009-09-24,9749.990234,9805.389648,9666.030273,9707.44043,201890000,9707.44043,-0.0042169733778161245
2009-09-25,9706.679688,9735.929688,9641.009766,9665.19043,189350000,9665.19043,-0.004352331626927164
2009-09-28,9663.230469,9823.669922,9663.230469,9789.360352,163780000,9789.360352,0.012847126282642618
2009-09-29,9789.740234,9834.480469,9739.110352,9742.200195,154000000,9742.200195,-0.0048174911643092955
2009-09-30,9741.830078,9776.820312,9608.589844,9712.280273,268390000,9712.280273,-0.0030711668207511478
2009-10-01,9711.599609,9711.669922,9500.370117,9509.280273,266990000,9509.280273,-0.020901373755073505
2009-10-02,9507.620117,9524.780273,9430.080078,9487.669922,219750000,9487.669922,-0.0022725537979314536
2009-10-05,9488.730469,9625.05957,9481.089844,9599.75,173850000,9599.75,0.011813235380386589
2009-10-06,9601.259766,9774.320312,9601.259766,9731.25,206020000,9731.25,0.013698273392536153
2009-10-07,9725.69043,9740.320312,9675.620117,9725.580078,167650000,9725.580078,-0.0005826509441232419
2009-10-08,9728.219727,9836.669922,9728.070312,9786.870117,209580000,9786.870117,0.006301941735963101
2009-10-09,9786.040039,9865.009766,9764.879883,9864.94043,161120000,9864.94043,0.007977045987806797
2009-10-12,9865.240234,9931.820312,9849.370117,9885.799805,158850000,9885.799805,0.0021144957892056393
2009-10-13,9883.980469,9895.089844,9815.05957,9871.05957,211510000,9871.05957,-0.001491051335325011
2009-10-14,9873.549805,10027.730469,9873.480469,10015.860352,284810000,10015.860352,0.01466922380248592
2009-10-15,10014.879883,10062.94043,9977.469727,10062.94043,252480000,10062.94043,0.004700552558183357
2009-10-16,10061.360352,10061.660156,9939.910156,9995.910156,307770000,9995.910156,-0.006661102136724106
2009-10-19,9996.669922,10117.959961,9995.150391,10092.19043,186240000,10092.19043,0.00963196672413158
2009-10-20,10092.419922,10098.389648,9992.80957,10041.480469,214500000,10041.480469,-0.005024673419683046
2009-10-21,10038.839844,10119.469727,9943.759766,9949.360352,251050000,9949.360352,-0.009173957693229928
2009-10-22,9946.179688,10105.19043,9916.780273,10081.30957,231900000,10081.30957,0.013262080508871676
2009-10-23,10099.900391,10109.570312,9932.5,9972.179688,305670000,9972.179688,-0.010824970827673863
2009-10-26,9972.330078,10072.320312,9849.450195,9867.959961,270050000,9867.959961,-0.010451047841166794
2009-10-27,9868.339844,9947.540039,9837.959961,9882.169922,237060000,9882.169922,0.001440009997624614
2009-10-28,9881.110352,9902.419922,9758.080078,9762.69043,257370000,9762.69043,-0.012090410602433543
2009-10-29,9762.910156,9969.910156,9759.129883,9962.580078,248950000,9962.580078,0.020474852647765385
2009-10-30,9961.519531,9962.129883,9684.540039,9712.730469,327980000,9712.730469,-0.025078805594921594
2009-11-02,9712.129883,9858.589844,9678.950195,9789.44043,242460000,9789.44043,0.00789787807299236
2009-11-03,9787.469727,9787.469727,9703.889648,9771.910156,231520000,9771.910156,-0.0017907329969830688
2009-11-04,9767.299805,9928.040039,9767.139648,9802.139648,224130000,9802.139648,0.003093508998487815
2009-11-05,9807.799805,10013.070312,9807.799805,10005.959961,211040000,10005.959961,0.020793451258530826
2009-11-06,10001.349609,10044.5,9936.80957,10023.419922,181010000,10023.419922,0.0017449561129618818
2009-11-09,10020.620117,10228.230469,10020.620117,10226.94043,227470000,10226.94043,0.020304497824470413
2009-11-10,10223.009766,10260.799805,10197.69043,10246.969727,193950000,10246.969727,0.0019584837847734793
2009-11-11,10247.419922,10341.969727,10246.139648,10291.259766,166920000,10291.259766,0.004322257231159643
2009-11-12,10289.820312,10321.639648,10171.240234,10197.469727,183810000,10197.469727,-0.009113562492112037
2009-11-13,10197.849609,10305.69043,10192.030273,10270.469727,167280000,10270.469727,0.007158638559790598
2009-11-16,10267.530273,10434.240234,10267.450195,10406.959961,202570000,10406.959961,0.013289580479574514
2009-11-17,10404.769531,10438.169922,10361.990234,10437.419922,158320000,10437.419922,0.0029268836542224452
2009-11-18,10426.269531,10432.660156,10360.099609,10426.30957,166340000,10426.30957,-0.001064473029065427
2009-11-19,10425.330078,10425.330078,10256.110352,10332.44043,196250000,10332.44043,-0.00900310309892316
2009-11-20,10327.910156,10342.719727,10271.679688,10318.160156,230430000,10318.160156,-0.001382081425656101
2009-11-23,10320.129883,10495.610352,10320.049805,10450.950195,182350000,10450.950195,0.012869546216801364
2009-11-24,10451.25,10453.969727,10359.580078,10433.709961,163750000,10433.709961,-0.0016496331604610726
2009-11-25,10432.959961,10481.480469,10420.94043,10464.400391,130080000,10464.400391,0.002941468577784434
2009-11-27,10452.230469,10452.230469,10231.25,10309.919922,130290000,10309.919922,-0.01476247689574861
2009-11-30,10309.769531,10364.339844,10263.290039,10344.839844,223580000,10344.839844,0.003387021651398703
2009-12-01,10343.820312,10501.280273,10343.44043,10471.580078,190220000,10471.580078,0.012251541436236968
2009-12-02,10470.44043,10513.519531,10421.469727,10452.679688,159500000,10452.679688,-0.0018049224528883245
2009-12-03,10455.629883,10507.629883,10350.049805,10366.150391,243970000,10366.150391,-0.008278192729787692
2009-12-04,10368.570312,10516.700195,10311.80957,10388.900391,460660000,10388.900391,0.002194643058598844
2009-12-07,10386.860352,10443.160156,10360.179688,10390.110352,196580000,10390.110352,0.00011646670527798442
2009-12-08,10385.419922,10385.650391,10249.839844,10285.969727,221770000,10285.969727,-0.010023052833115886
2009-12-09,10282.849609,10342.269531,10235.629883,10337.049805,188610000,10337.049805,0.004965995366087661
2009-12-10,10336.0,10444.599609,10335.769531,10405.830078,195910000,10405.830078,0.006653762369097871
2009-12-11,10403.410156,10484.049805,10400.080078,10471.5,179970000,10471.5,0.006310877797133907
2009-12-14,10471.280273,10514.660156,10471.280273,10501.049805,154360000,10501.049805,0.002821926658072016
2009-12-15,10499.30957,10499.30957,10426.69043,10452.0,187560000,10452.0,-0.004670942992446858
2009-12-16,10449.80957,10509.969727,10427.589844,10441.120117,208310000,10441.120117,-0.0010409379066207425
2009-12-17,10439.990234,10440.05957,10307.959961,10308.259766,198860000,10308.259766,-0.012724722013654488
2009-12-18,10309.389648,10372.349609,10263.900391,10328.889648,480080000,10328.889648,0.002001296287472698
2009-12-21,10330.099609,10458.049805,10329.799805,10414.139648,164470000,10414.139648,0.008253549307355224
2009-12-22,10414.669922,10479.820312,10414.589844,10464.929688,135080000,10464.929688,0.004877026976467969
2009-12-23,10464.320312,10492.05957,10437.799805,10466.44043,112460000,10466.44043,0.00014436236506520927
2009-12-24,10467.120117,10522.05957,10461.679688,10520.089844,52670000,10520.089844,0.005125850986188674
2009-12-28,10517.910156,10551.610352,10506.339844,10547.080078,102010000,10547.080078,0.0025655896860419247
2009-12-29,10547.830078,10580.330078,10544.280273,10545.410156,92890000,10545.410156,-0.00015833026654310522
2009-12-30,10544.360352,10550.700195,10505.660156,10548.509766,110160000,10548.509766,0.0002939297717343692
2009-12-31,10548.509766,10555.009766,10423.129883,10428.049805,137940000,10428.049805,-0.011419618853486413
2010-01-04,10430.69043,10604.969727,10430.69043,10583.959961,179780000,10583.959961,0.014951036762908876
2010-01-05,10584.55957,10584.55957,10522.519531,10572.019531,188540000,10572.019531,-0.0011281628090051843
2010-01-06,10564.719727,10594.990234,10546.549805,10573.679688,186040000,10573.679688,0.00015703309997983084
2010-01-07,10571.110352,10612.370117,10505.209961,10606.860352,217390000,10606.860352,0.00313804323367739
2010-01-08,10606.400391,10619.400391,10554.330078,10618.19043,172710000,10618.19043,0.0010681839511410551
2010-01-11,10620.30957,10676.230469,10591.589844,10663.990234,182050000,10663.990234,0.004313334207173503
2010-01-12,10662.860352,10663.080078,10568.839844,10627.259766,256050000,10627.259766,-0.0034443456149175766
2010-01-13,10628.089844,10709.259766,10614.490234,10680.769531,202810000,10680.769531,0.005035142282980187
2010-01-14,10680.160156,10723.769531,10666.860352,10710.549805,201320000,10710.549805,0.0027882142680417665
2010-01-15,10706.990234,10709.94043,10561.05957,10609.650391,362930000,10609.650391,-0.009420563447909869
2010-01-19,10608.370117,10729.889648,10591.969727,10725.429688,192150000,10725.429688,0.010912640165618992
2010-01-20,10719.69043,10719.919922,10517.299805,10603.150391,203270000,10603.150391,-0.011400876287204764
2010-01-21,10603.910156,10614.94043,10374.69043,10389.879883,304290000,10389.879883,-0.020113881265045985
2010-01-22,10389.580078,10389.580078,10157.639648,10172.980469,323620000,10172.980469,-0.020876027099686834
2010-01-25,10175.099609,10256.870117,10171.769531,10196.860352,215330000,10196.860352,0.0023473831560738567
2010-01-26,10195.349609,10285.129883,10155.599609,10194.290039,217300000,10194.290039,-0.00025206905961949744
2010-01-27,10194.290039,10255.05957,10104.360352,10236.160156,262170000,10236.160156,0.004107212649416381
2010-01-28,10236.919922,10258.830078,10055.080078,10120.459961,240050000,10120.459961,-0.011303085652893063
2010-01-29,10122.040039,10239.339844,10043.75,10067.330078,316900000,10067.330078,-0.005249749833973971
2010-02-01,10068.990234,10190.889648,10068.910156,10185.530273,198430000,10185.530273,0.01174096747441511
2010-02-02,10186.129883,10314.839844,10173.589844,10296.849609,237140000,10296.849609,0.010929164512434753
2010-02-03,10291.730469,10307.200195,10231.929688,10270.549805,198940000,10270.549805,-0.002554160252764337
2010-02-04,10273.120117,10273.120117,9998.030273,10002.179688,304240000,10002.179688,-0.02613006334571788
2010-02-05,10003.69043,10031.959961,9835.089844,10012.230469,308320000,10012.230469,0.001004859072073927
2010-02-08,10005.429688,10028.55957,9904.089844,9908.389648,216270000,9908.389648,-0.010371397394567938
2010-02-09,9910.280273,10139.429688,9910.05957,10058.639648,236210000,10058.639648,0.015163917179047193
2010-02-10,10055.459961,10085.540039,9962.959961,10038.379883,178600000,10038.379883,-0.002014165504381049
2010-02-11,10037.849609,10161.570312,9976.709961,10144.19043,194470000,10144.19043,0.010540600000523037
2010-02-12,10137.230469,10137.389648,9983.820312,10099.139648,296510000,10099.139648,-0.004441042615561441
2010-02-16,10100.80957,10279.540039,10100.80957,10268.80957,234900000,10268.80957,0.016800433295681705
2010-02-17,10261.480469,10320.129883,10261.480469,10309.240234,193270000,10309.240234,0.003937229892559069
2010-02-18,10309.389648,10406.580078,10294.509766,10392.900391,185310000,10392.900391,0.008115065232846774
2010-02-19,10387.769531,10438.549805,10339.169922,10402.349609,241750000,10402.349609,0.0009091993230478934
2010-02-22,10402.429688,10433.639648,10368.950195,10383.379883,158440000,10383.379883,-0.001823600120456348
2010-02-23,10383.160156,10411.120117,10267.830078,10282.410156,190740000,10282.410156,-0.009724167673505812
2010-02-24,10284.0,10393.509766,10283.929688,10374.160156,181450000,10374.160156,0.008923005268999251
2010-02-25,10366.599609,10366.679688,10185.830078,10321.030273,242550000,10321.030273,-0.005121367146936895
2010-02-26,10321.410156,10353.450195,10272.290039,10325.259766,282120000,10325.259766,0.0004097936822318182
2010-03-01,10326.099609,10413.990234,10326.099609,10403.790039,173750000,10403.790039,0.007605646228736385
2010-03-02,10404.160156,10456.919922,10389.429688,10405.980469,217180000,10405.980469,0.0002105415422446466
2010-03-03,10406.280273,10469.540039,10376.580078,10396.759766,183290000,10396.759766,-0.0008860965122382547
2010-03-04,10396.530273,10452.379883,10390.860352,10444.139648,165740000,10444.139648,0.004557177723288897
2010-03-05,10445.129883,10571.94043,10445.049805,10566.200195,184270000,10566.200195,0.01168698917419908
2010-03-08,10563.780273,10587.740234,10542.389648,10552.519531,171780000,10552.519531,-0.0012947572209045521
2010-03-09,10552.240234,10612.599609,10533.929688,10564.379883,219860000,10564.379883,0.0011239355648817728
2010-03-10,10560.129883,10601.790039,10526.519531,10567.330078,186570000,10567.330078,0.00027925870071632275
2010-03-11,10560.980469,10611.839844,10507.169922,10611.839844,150000000,10611.839844,0.004212016249276029
2010-03-12,10611.769531,10644.950195,10594.839844,10624.69043,166140000,10624.69043,0.0012109668246893524
2010-03-15,10623.410156,10644.19043,10570.509766,10642.150391,160570000,10642.150391,0.0016433383273641855
2010-03-16,10642.530273,10693.990234,10621.900391,10685.980469,227410000,10685.980469,0.00411853585879296
2010-03-17,10686.360352,10767.980469,10686.360352,10733.669922,194190000,10733.669922,0.004462805555217608
2010-03-18,10733.44043,10784.0,10728.150391,10779.169922,153280000,10779.169922,0.004238997503243747
2010-03-19,10780.0,10819.900391,10694.219727,10741.980469,434190000,10741.980469,-0.003450122158673463
2010-03-22,10741.0,10809.849609,10695.129883,10785.889648,157200000,10785.889648,0.004087624170116211
2010-03-23,10787.179688,10893.889648,10784.759766,10888.830078,189140000,10888.830078,0.009543990654409251
2010-03-24,10887.620117,10887.839844,10825.419922,10836.150391,195570000,10836.150391,-0.004837956568579105
2010-03-25,10837.509766,10955.480469,10834.19043,10841.209961,200330000,10841.209961,0.00046691581580526886
2010-03-26,10841.290039,10909.379883,10816.429688,10850.360352,175490000,10850.360352,0.0008440377995553305
2010-03-29,10849.230469,10916.639648,10849.230469,10895.860352,136710000,10895.860352,0.004193409114897628
2010-03-30,10895.019531,10940.219727,10866.830078,10907.419922,148810000,10907.419922,0.001060913927542817
2010-03-31,10907.339844,10907.419922,10832.830078,10856.629883,197060000,10856.629883,-0.004656466823795502
2010-04-01,10857.30957,10956.389648,10857.30957,10927.070312,159520000,10927.070312,0.006488240803925738
2010-04-05,10927.450195,10988.05957,10923.969727,10973.549805,139480000,10973.549805,0.004253609766650568
2010-04-06,10972.490234,10987.379883,10927.519531,10969.990234,159960000,10969.990234,-0.0003243773494678859
